hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.3,test-other,6.0,4.4,0.5,1.0,0.224965949637495,0.017103035219798304,0.2420689848572933
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.4,dev-clean,2.5,1.9,0.3,0.3,0.22233919234466165,0.009663698233761326,0.232002890578423
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.4,dev-other,5.7,4.4,0.6,0.7,0.23003828097977447,0.017938708788753786,0.24797698976852825
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.4,test-clean,2.8,2.2,0.3,0.3,0.23972835799892364,0.010936046274694643,0.2506644042736183
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.4,test-other,5.9,4.5,0.6,0.8,0.22664522901733739,0.01804534961171362,0.244690578629051
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.5,dev-clean,2.5,2.0,0.3,0.3,0.21755974534036096,0.010293198955747776,0.22785294429610872
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.5,dev-other,5.7,4.4,0.6,0.6,0.22850197581889786,0.02072618032216827,0.2492281561410661
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.5,test-clean,2.8,2.2,0.3,0.3,0.2107651732740593,0.010397912960930315,0.22116308623498962
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.5,test-other,5.9,4.5,0.6,0.7,0.21763119769482944,0.019091289942902257,0.2367224876377317
hilmes_memristor_v10_0607_v2__recog_tree_memristor_eq,dev-clean,2.7,2.1,0.5,0.1,0.2170885544753484,0.0037541193325102556,0.22084267380785866
hilmes_memristor_v10_0607_v2__recog_tree_memristor_eq,dev-other,6.8,5.4,1.0,0.4,0.22904611726495214,0.006454896434402742,0.2355010136993549
hilmes_memristor_v10_0607_v2__recog_tree_memristor_eq,test-clean,3.0,2.3,0.6,0.1,0.21454494098443455,0.003759204635771898,0.21830414562020645
hilmes_memristor_v10_0607_v2__recog_tree_memristor_eq,test-other,6.8,5.3,1.1,0.4,0.2254855854831198,0.006483465024104217,0.23196905050722402
